"repo_name","discussion","title","number","state","author","timestamp","emoji","category","converted_from_issue"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1933","Small bug on my FAQ accordion page",1933,"Unanswered","nsursock",2020-06-17,"🙏","Help","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1909","How to style UL child of a Div? (the UL is loaded from database)",1909,"Answered","elfeffe",2020-06-10,"🙏","Help","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1932","Dont you think `disabled:` should be a default modifier?",1932,"Answered","alfonsobries",2020-06-16,"🤔","Ideas","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1899","Is there a Bootstrap 4 palette?",1899,"Unanswered","frederikhors",2020-06-08,"#️⃣","General","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1927","Tailwind CSS has slowed down my blog by 10 points on Pagespeed Mobile",1927,"Unanswered","nsursock",2020-06-15,"🙏","Help","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1813","Some Beginner Question",1813,"Answered","ColeDrain",2020-05-23,"🙏","Help","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1923","Allow passing extra postcss compile options / plugins for CLI",1923,"Unanswered","austenc",2020-06-14,"🤔","Ideas","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1922","Every Build Takes 5 - 15 sec",1922,"Answered","sadeghbarati",2020-06-13,"🙏","Help","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1920","Custom Colors Problems in React JS",1920,"Unanswered","tonyzheng01",2020-06-13,"🙏","Help","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1918","[Bug Report]: The .hidden class does not cascade throughout all devices",1918,"Answered","paulocuambe",2020-06-12,"🙏","Help","True"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1427","[Question] How are you implementing dark/light mode?",1427,"Unanswered","codex-zaydek",2020-03-07,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1914","Non classic responsive Card component",1914,"Unanswered","Georgeshermann",2020-06-11,"🙏","Help","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1913","Can't use @apply with utilities added by a plugin",1913,"Unanswered","HapLifeMan",2020-06-11,"🙏","Help","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1910","What's the easiest way to access colours",1910,"Answered","hmajid2301",2020-06-10,"🙏","Help","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1912","Page with Tailwind CSS returns error on Google Pagespeed",1912,"Unanswered","nsursock",2020-06-11,"🙏","Help","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1512","Anyone here who is using Tailwind and needs to support old browsers? What plugins do you use to get around?",1512,"Unanswered","cerino-ligutom",2020-03-30,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1902","Performance utility classes - A table with 1000 rows",1902,"Unanswered","jenstornell",2020-06-09,"🙏","Help","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1889","Tailwind @apply not working",1889,"Answered","danhodgins",2020-06-06,"🙏","Help","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1904","Project Setup and Linking To Tailwind.css Questions",1904,"Answered","slacker-king",2020-06-09,"🙏","Help","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1905","Getting data from the config in script",1905,"Unanswered","Wulfheart",2020-06-09,"🙏","Help","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1903","How to force a  responsive element to adapt and use the small screen layout if the container is small?",1903,"Unanswered","jean-francois-labbe",2020-06-09,"🙏","Help","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1900","Created a simple plugin for top, left, right, bottom percentages. Any comments are welcome.",1900,"Unanswered","laclance",2020-06-08,"🤔","Ideas","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1895","How to create an highlight on refresh animation?",1895,"Unanswered","jean-francois-labbe",2020-06-08,"🙏","Help","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1892","Option to set the rem value for an entire tailwind config",1892,"Unanswered","mrassili",2020-06-07,"🙏","Help","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1891","Unable to do a fresh install",1891,"Unanswered","SamGoody",2020-06-07,"🙏","Help","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1887","Having problem loading my Tailwindcss project on the browser",1887,"Unanswered","WendahNyiawung",2020-06-06,"🙏","Help","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1857","Strategy for transitioning existing project to tailwind",1857,"Unanswered","axelclark",2020-05-29,"🙏","Help","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1884","Global CSS across micro-apps",1884,"Unanswered","nicholas-c",2020-06-05,"#️⃣","General","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1856","Code coverage metrics",1856,"Unanswered","thomasrockhu",2020-05-29,"🤔","Ideas","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1877","Datepicker Issue",1877,"Unanswered","Priyanka-Sparkout",2020-06-03,"🙏","Help","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1688","Razzle help",1688,"Answered","octavz",2020-05-02,,,"True"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1872","Cant get a dropdown to appear below the clicked nav item",1872,"Answered","finchy70",2020-06-02,"🙏","Help","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1862","Getting error 4058 when installing via npm.",1862,"Unanswered","mauroofcol",2020-05-31,"🙏","Help","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1859","Tailwind and Next.js",1859,"Unanswered","federicocappellotto97",2020-05-30,"🙏","Help","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1850","Alignment between input field and button",1850,"Answered","dkam",2020-05-29,"🙏","Help","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1854","Code completion stops working in PHPStorm after installing @tailwindcss/ui plugin",1854,"Answered","EricBusch",2020-05-29,"🙏","Help","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1840","How to line up Input fields vertically without overlapping",1840,"Unanswered","akhran",2020-05-28,"🙏","Help","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1849","Text color suggestions in Colors",1849,"Unanswered","JacobParis",2020-05-29,"🤔","Ideas","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1847","Figma / Sketch File",1847,"Unanswered","betadelta88",2020-05-28,"🙏","Help","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1845","PurgeCSS purging classes that come from Prismic in my next.js app",1845,"Unanswered","linkyndy",2020-05-28,"🙏","Help","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1842","Group hover: Safari/Chrome IOS doesn't close",1842,"Unanswered","rvmourik",2020-05-28,"🙏","Help","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1835","Laravel mix does not work with tailwind css",1835,"Answered","Kallal103",2020-05-27,"🙏","Help","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1828","Overriding colour values",1828,"Answered","HazJ",2020-05-27,"🙏","Help","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1753","How to name an element?",1753,"Unanswered","jenstornell",2020-05-12,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1826","Multi line truncate",1826,"Unanswered","viperfx",2020-05-26,"🙏","Help","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1798","Unified Input types",1798,"Answered","matchatype",2020-05-19,"🤔","Ideas","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1767","Background image color overlay best practices?",1767,"Unanswered","buismaarten",2020-05-13,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1809","Transition trouble using Laravel, VueJS & Tailwind",1809,"Answered","AnthonyHexium",2020-05-22,"🙏","Help","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1808","translate-x-full not working",1808,"Answered","ratzo",2020-05-22,"🙏","Help","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1812","Sorting Classes with Precommit Hook",1812,"Unanswered","jaobrown",2020-05-22,"🙏","Help","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1811","Thank you!",1811,"Unanswered","LZL0",2020-05-22,"💖","Thanks","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1805","css sticky position not work even with top-0",1805,"Unanswered","djary",2020-05-21,"🙏","Help","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1783","How to combine gulp with the new built-in PurgeCSS",1783,"Unanswered","MartijnHarmenzon",2020-05-16,"🙏","Help","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1802","flex-wrap and space-x alternative",1802,"Unanswered","frederikhors",2020-05-20,"🙏","Help","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1775","Colors not shown anymore within VS Code",1775,"Answered","MartijnHarmenzon",2020-05-15,"🙏","Help","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1796","Adding alias",1796,"Unanswered","ajitbohra",2020-05-19,"🙏","Help","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1697","Tailwind 1.4 - Setup with PurgeCSS [Guide]",1697,"Unanswered","jenstornell",2020-05-04,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1792","Curious Ruleset Collision",1792,"Unanswered","neilchaudhuri",2020-05-18,"#️⃣","General","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1793","Readme Badge?",1793,"Unanswered","eric-hc",2020-05-18,"#️⃣","General","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1790","Table overflow on rows",1790,"Answered","MartijnHarmenzon",2020-05-18,"🙏","Help","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1788","What is transform pseudo-class variant configuration for?",1788,"Answered","muhammadsammy",2020-05-18,"🙏","Help","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1774","Grid, dynamic sidebar/navbar width with main 100% width",1774,"Answered","frederikhors",2020-05-15,"🙏","Help","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1777","Grid layout - With header/footer and growing nav/main/aside sections ('holy grail' layout)",1777,"Unanswered","MartijnHarmenzon",2020-05-15,"🙏","Help","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1776","Prevent Tailwind colors to be changed by Tailwind UI",1776,"Answered","MartijnHarmenzon",2020-05-15,"🙏","Help","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1781","@prefix directive",1781,"Unanswered","jameslkingsley",2020-05-15,"🤔","Ideas","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1778","[Announcement] We're hiring a developer to join the Tailwind team!",1778,"Unanswered","adamwathan",2020-05-15,"#️⃣","General","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1773","How to use tailwindcss in a exists project",1773,"Answered","thomaszdxsn",2020-05-15,"🙏","Help","False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1762","How do I add fonts in via addBase?",1762,"Unanswered","Silavin",2020-05-13,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1769","@apply z-0 not found by gulp-postcss",1769,"Unanswered","satyakresna",2020-05-13,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1763","tailwind example",1763,"Unanswered","peppe-ruv",2020-05-13,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1761","PostCSS and @import with postcss-import?",1761,"Answered","jenstornell",2020-05-13,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1754","How can I add multi custom font?",1754,"Unanswered","djary",2020-05-12,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1743","Dropdown in a list gets cut off at last item",1743,"Unanswered","redtailtech",2020-05-10,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1736","How to use tailwind in noscript tag?",1736,"Unanswered","rightaway",2020-05-08,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1732","Space weird behaviour with flex",1732,"Answered","jenstornell",2020-05-07,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1656","[Announcement] Tailwind CSS v1.4 is out, with built-in PurgeCSS support!",1656,"Unanswered","adamwathan",2020-04-30,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1723","Is there an equivalent to flex-row-reverse for grids?",1723,"Unanswered","stoem",2020-05-06,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1724","The Rest Of The Lessons",1724,"Unanswered","UraniumR",2020-05-06,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1721","Reasons for using space instead of CSS grid?",1721,"Unanswered","dnnsjsk",2020-05-06,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1713","How to apply a global custom utility to a class?",1713,"Answered","sebastiencrevier",2020-05-06,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1703","Proper approach to responsive text?",1703,"Unanswered","mngyuan",2020-05-04,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1702","Shadow outline should support color palette",1702,"Unanswered","DavydeVries",2020-05-04,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1684","Order of variants doesn't appear to be respected",1684,"Answered","kaweston",2020-05-02,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1687","Adding Modals",1687,"Unanswered","UraniumR",2020-05-02,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1686","Adding backface-visibility?",1686,"Unanswered","Ratko-Solaja",2020-05-02,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1683","Can we use tailwindcss along with Bootstarp?",1683,"Unanswered","mohitpawar10",2020-05-02,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1682","Getting started / Build tools",1682,"Unanswered","fabswt",2020-05-02,,,"True"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1678","Tailwind v1.4 with Next.js purging my entire CSS",1678,"Answered","deadcoder0904",2020-05-01,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1672","Using utility or plugin classes in @apply?",1672,"Answered","brettdorrans",2020-04-30,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1649","@apply vs new component - for solving duplication?",1649,"Answered","jenstornell",2020-04-29,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1653","Reason behind lack of min-width defaults?",1653,"Unanswered","zkwbbr",2020-04-29,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1638","Getting Compile Error When Adding @tailwindcss/ui Plugin to tailwind.config.js",1638,"Unanswered","roberttravispierce",2020-04-27,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1641","justify-content and overflow-x-scroll / horizontal scrolling",1641,"Unanswered","tzeller",2020-04-28,,,"True"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1617","[Announcement] Tailwind CSS v1.3 is out!",1617,"Unanswered","adamwathan",2020-04-24,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1637","Tailwind way of default fonts",1637,"Answered","zkwbbr",2020-04-27,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1636","Use responsive modifiers on custom classes?",1636,"Answered","zkwbbr",2020-04-27,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1634","How do we add general sibling selector?",1634,"Answered","jenstornell",2020-04-27,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1622","Possible to dynamically add styles from config/plugin?",1622,"Unanswered","mforcer",2020-04-25,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1616","Custom stuff like grid?",1616,"Answered","jenstornell",2020-04-24,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1611","How do I override the base font size?",1611,"Answered","shortcircuit3",2020-04-23,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1621","Migrating Sass to new modules system while using Tailwind",1621,"Unanswered","gokhantaskan",2020-04-25,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1608","space-x does not play well with line wraps",1608,"Unanswered","jochenstu",2020-04-23,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1605","Using external component libraries in TailwindCSS App",1605,"Unanswered","c-myers1",2020-04-22,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1492","RTL Support",1492,"Answered","3adeling",2020-03-26,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1602","Large HTML output on SSR",1602,"Unanswered","SasanFarrokh",2020-04-22,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1557","Do you recommend minifying the class names?",1557,"Answered","gfpacheco",2020-04-12,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1560","Disabling mobile styles on hover?",1560,"Unanswered","rightaway",2020-04-12,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1576","How to use Tailwind in Codesandbox?",1576,"Answered","nicooprat",2020-04-16,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1556","Is it possible to use @apply in plugin while creating a component?",1556,"Answered","dzonatan",2020-04-11,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1553","Is it possible to output inside style tags instead of an external css file?",1553,"Answered","dungle-scrubs",2020-04-10,,,"True"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1550","Any way to split and import base and variants classes in utitlities.css separately?",1550,"Unanswered","afzalsayed96",2020-04-09,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1549","Interpolate custom properties with @apply",1549,"Unanswered","kissu",2020-04-09,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1544","Any problems with setting font-size to 62.5% and adjusting rem values?",1544,"Unanswered","rrichetto",2020-04-08,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1546","Anyone else having problems with it not working in vs code version 1.44",1546,"Unanswered","wcBurgess",2020-04-09,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1491","Confusion about integrating with PostCSS and IE11 support (custom properties)",1491,"Answered","altruisticsoftware",2020-03-25,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1540","Adding Negative Inset to Config Removes other Position Classes",1540,"Unanswered","cjmellor",2020-04-07,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1538","nth-child(n) pseudo-class as a plugin?",1538,"Answered","riha",2020-04-07,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1533","Using your classes w1/2 etc. in angular",1533,"Unanswered","Disane87",2020-04-06,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1507","How to Change Tailwind Styles Based On React Variable",1507,"Unanswered","JimLynchCodes",2020-03-29,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1531","Proposal: .inset-center ?",1531,"Unanswered","LeCoupa",2020-04-05,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1527","<sub> and <sup> stick in front of modal",1527,"Answered","mokhosh",2020-04-03,,,"True"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1496","How to target 2 or more selectors?",1496,"Unanswered","akhran",2020-03-27,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1521","When Safari vertical scrollbar appears the breakpoint changes",1521,"Unanswered","petros",2020-04-02,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1528","conditional @apply",1528,"Unanswered","DeVoresyah",2020-04-03,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1513","Webpack Encore + tailwind : `@apply` cannot be used with `.bg-blue` because `.bg-blue` either cannot be found",1513,"Unanswered","leo91000",2020-03-30,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1502","Company Theme NPM Package with modular plugins.",1502,"Unanswered","Skylercrane23",2020-03-27,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1422","We did it folks.",1422,"Answered","adamwathan",2020-03-05,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1504","Where do fonts in tailwindui themes come from?",1504,"Answered","djsegal",2020-03-28,,,"True"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1509","Vue's transition-group breaks the new grid feature.",1509,"Unanswered","antimanada",2020-03-29,,,"True"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1500","Is there a class order convention?",1500,"Unanswered","pak11273",2020-03-27,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1506","Update tailwind.config.js from service",1506,"Unanswered","JoseJuan81",2020-03-29,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1499","How to add @font-face rules through plugin?",1499,"Unanswered","elvismelkic",2020-03-27,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1486","Recommended way of incorporating tailwindcss into create-react-app",1486,"Unanswered","Clee681",2020-03-25,,,"True"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1488","Why not use custom attribute rather than class?",1488,"Unanswered","J-Cake",2020-03-25,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1489","What's the best way to get multiple CSS ""outputs"" using Tailwind and PostCSS?",1489,"Answered","mattkoch614",2020-03-25,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1487","Purgecss and process.env.NODE_ENV",1487,"Unanswered","anonimusprogramus",2020-03-25,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1474","tailwindcss + next.js + emotion.js setup",1474,"Unanswered","theairbend3r",2020-03-23,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1464","focus-within: is not working",1464,"Answered","ekaranjaa",2020-03-19,,,"True"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1473","Tailwind with Codekit or PrePros",1473,"Unanswered","xcrap",2020-03-22,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1471","Page refreshing is slowing me down",1471,"Unanswered","dominikkucharski",2020-03-21,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1465","where can I use @apply in a vue-cli app?",1465,"Unanswered","mark-hahn",2020-03-19,,,"True"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1470","Can not scroll menu - content ""behind"" the menu scrolls",1470,"Unanswered","ahoiroman",2020-03-20,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1459","Breakpoints question",1459,"Answered","dixonge",2020-03-18,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1469","Adding breakpoints in newUtilities",1469,"Unanswered","adrianjacob",2020-03-20,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1466","How do I customize the grid prefix",1466,"Unanswered","a42356",2020-03-20,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1456","@apply directive not recognized in VScode",1456,"Answered","AjaeOnTheRun",2020-03-18,,,"True"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1455","Showcase",1455,"Unanswered","codex-zaydek",2020-03-17,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1454","Can't get custom variant plugin to work",1454,"Unanswered","RedHatter",2020-03-17,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1426","[Question] Make grid col sticky",1426,"Unanswered","MontoyaAndres",2020-03-06,,,"True"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1443","How to apply variants to a custom variant",1443,"Unanswered","tbetous",2020-03-13,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1435","escape colons (tailwind plugin)",1435,"Unanswered","saraMElsanan",2020-03-11,,,"True"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1429","Failing to build with unknown property 'indentWdith'",1429,"Answered","securit",2020-03-07,,,"False"
"tailwindcss/tailwindcss","https://github.com/tailwindlabs/tailwindcss/discussions/1428","[Question] Is plugin(...) not necesarry?",1428,"Answered","codex-zaydek",2020-03-07,,,"False"
