"repo_name","discussion","author","timestamp","reactions","is_part_of_selected_answer","converted_from_issue"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5924","marefati110",2020-04-23,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5924","derrickmehaffy",2020-04-23,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5924","lauriejim",2020-04-28,"[['👍'], [1]]","True","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5925","dunods",2020-04-23,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5925","derrickmehaffy",2020-04-23,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5925","lauriejim",2020-04-28,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5925","dunods",2020-04-29,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5925","soupette",2020-04-29,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5925","dunods",2020-05-06,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5925","kyuumeitai",2020-04-28,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5925","dunods",2020-04-29,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5925","sawden",2020-07-02,,"True","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5925","Josh-Uvi",2020-07-27,,"True","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5925","lauriejim",2020-07-27,,"True","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5940","pedrolaxe",2020-04-24,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5940","lauriejim",2020-04-28,,"True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5945","c001os",2020-04-24,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5945","derrickmehaffy",2020-04-24,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5945","c001os",2020-04-24,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5945","c001os",2020-04-24,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5945","derrickmehaffy",2020-04-24,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5945","derrickmehaffy",2020-04-24,,"True","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5945","derrickmehaffy",2020-04-24,,"True","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5945","derrickmehaffy",2020-07-09,,"True","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5948","tiberiumihai",2020-04-25,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5948","MattieBelt",2020-04-25,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5948","lauriejim",2020-04-28,"[['❤️'], [1]]","True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5948","tiberiumihai",2020-05-01,,"True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5955","NuclleaR",2020-04-25,"[['👍'], [1]]","False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5955","derrickmehaffy",2020-04-26,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5955","NuclleaR",2020-04-26,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5955","alexandrebodin",2020-04-28,"[['👍'], [1]]","True","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5955","NuclleaR",2020-05-03,,"True","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5962","altaygileren",2020-04-26,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5962","derrickmehaffy",2020-04-27,,"True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5964","amine2z",2020-04-26,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5964","derrickmehaffy",2020-04-27,"[['👍'], [1]]","False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5964","lauriejim",2020-04-27,"[['👍'], [1]]","True","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5965","arimathi14",2020-04-27,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5965","derrickmehaffy",2020-04-27,,"True","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5976","kyuumeitai",2020-04-28,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5976","kyuumeitai",2020-04-28,,"True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5977","kyuumeitai",2020-04-28,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5977","lauriejim",2020-05-09,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5979","ricar2ce",2020-04-28,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5979","lauriejim",2020-05-09,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5985","hkovacs",2020-04-28,"[['👍'], [1]]","False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5985","derrickmehaffy",2020-04-28,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5985","hkovacs",2020-04-28,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5985","derrickmehaffy",2020-04-28,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5985","derrickmehaffy",2020-04-28,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/5985","hkovacs",2020-04-28,,"True","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6001","cjfff",2020-04-29,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6001","cjfff",2020-04-29,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6001","derrickmehaffy",2020-04-29,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6001","derrickmehaffy",2020-04-29,,"True","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6013","kyma",2020-04-30,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6013","robertpiosik",2020-05-06,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6013","kyma",2020-05-06,"[['👍'], [1]]","False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6013","robertpiosik",2020-05-07,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6013","lauriejim",2020-05-13,,"True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6013","kyma",2020-05-13,,"True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6017","spyshow",2020-04-30,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6017","derrickmehaffy",2020-05-01,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6017","lauriejim",2020-05-07,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6017","spyshow",2020-05-07,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6017","lauriejim",2020-05-13,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6017","lauriejim",2020-05-13,,"True","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6020","GrotenM",2020-05-01,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6020","derrickmehaffy",2020-05-01,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6020","GrotenM",2020-05-01,,"True","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6020","derrickmehaffy",2020-05-03,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6025","msreekm",2020-05-01,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6025","derrickmehaffy",2020-05-01,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6025","msreekm",2020-05-01,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6025","lauriejim",2020-05-06,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6026","ventouris",2020-05-01,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6026","derrickmehaffy",2020-05-01,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6026","ventouris",2020-05-01,,"True","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6026","derrickmehaffy",2020-07-09,,"True","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6029","holtmeister",2020-05-01,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6029","danielehrhardt",2020-05-02,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6029","robertpiosik",2020-05-04,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6029","lauriejim",2020-05-04,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6031","marefati110",2020-05-02,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6031","lauriejim",2020-05-05,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6031","marefati110",2020-05-06,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6033","ricar2ce",2020-05-02,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6033","robertpiosik",2020-05-03,,"True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6034","elirodrigues",2020-05-02,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6034","derrickmehaffy",2020-05-03,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6034","elirodrigues",2020-05-03,,"True","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6034","elirodrigues",2020-05-04,,"True","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6034","elirodrigues",2020-05-04,,"True","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6036","Lilmortal",2020-05-03,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6036","robertpiosik",2020-05-03,,"True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6036","Lilmortal",2020-05-03,"[['👍'], [1]]","True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6036","Lilmortal",2020-05-04,,"True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6036","robertpiosik",2020-05-04,,"True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6036","Lilmortal",2020-05-04,,"True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6041","lsliwaradioluz",2020-05-03,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6041","derrickmehaffy",2020-05-03,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6041","lauriejim",2020-05-05,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6043","ABoyd002",2020-05-03,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6043","derrickmehaffy",2020-05-03,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6043","ABoyd002",2020-05-03,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6043","derrickmehaffy",2020-05-03,,"True","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6043","derrickmehaffy",2020-05-03,,"True","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6043","ABoyd002",2020-05-03,,"True","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6043","derrickmehaffy",2020-05-03,,"True","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6043","ABoyd002",2020-05-03,,"True","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6043","derrickmehaffy",2020-05-03,,"True","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6043","derrickmehaffy",2020-05-03,,"True","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6043","ABoyd002",2020-05-03,,"True","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6046","DawnImpulse",2020-05-04,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6046","lauriejim",2020-05-04,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6046","DawnImpulse",2020-05-05,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6046","DawnImpulse",2020-05-22,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6057","shreyansh-zazz",2020-05-04,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6057","derrickmehaffy",2020-05-04,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6057","shreyansh-zazz",2020-05-05,"[['👍'], [1]]","False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6057","lauriejim",2020-05-12,,"True","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6057","shreyansh-zazz",2020-05-12,,"True","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6058","chrissnoek",2020-05-04,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6058","derrickmehaffy",2020-05-04,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6058","chrissnoek",2020-05-05,,"True","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6059","robertpiosik",2020-05-04,"[['👍'], [1]]","False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6059","lauriejim",2020-05-12,"[['👍', '🎉'], [2, 1]]","True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6059","robertpiosik",2020-05-12,,"True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6061","kierangilliam",2020-05-05,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6061","robertpiosik",2020-05-05,"[['👍'], [1]]","True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6063","orgolan",2020-05-05,"[['👍'], [2]]","False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6063","lauriejim",2020-05-12,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6066","periabyte",2020-05-05,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6066","derrickmehaffy",2020-05-05,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6066","lauriejim",2020-05-12,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6066","derrickmehaffy",2020-05-12,"[['👍'], [1]]","False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6066","lauriejim",2020-05-19,,"True","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6067","therealJonSnow",2020-05-05,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6067","derrickmehaffy",2020-05-12,,"True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6067","derrickmehaffy",2020-05-12,,"True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6067","therealJonSnow",2020-05-13,,"True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6067","derrickmehaffy",2020-05-26,,"True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6067","hamoudchohan",2020-07-12,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6067","derrickmehaffy",2020-07-16,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6076","Jesus82",2020-05-05,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6076","derrickmehaffy",2020-05-05,"[['👍'], [1]]","False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6076","lauriejim",2020-05-12,"[['👍'], [1]]","True","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6076","Jesus82",2020-05-12,,"True","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6076","derrickmehaffy",2020-05-12,,"True","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6076","Jesus82",2020-05-16,,"True","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6076","lindesvard",2020-06-29,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6077","abanchev",2020-05-05,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6077","derrickmehaffy",2020-05-05,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6077","abanchev",2020-05-05,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6077","derrickmehaffy",2020-05-05,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6077","derrickmehaffy",2020-05-05,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6077","lauriejim",2020-05-12,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6077","abanchev",2020-05-12,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6077","derrickmehaffy",2020-05-13,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6077","derrickmehaffy",2020-05-13,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6077","abanchev",2020-05-13,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6081","baumannalexj",2020-05-05,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6081","derrickmehaffy",2020-05-05,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6081","baumannalexj",2020-05-07,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6081","derrickmehaffy",2020-05-10,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6081","robertpiosik",2020-05-11,"[['👍'], [2]]","True","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6081","derrickmehaffy",2020-05-12,,"True","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6081","baumannalexj",2020-05-12,,"True","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6081","robertpiosik",2020-05-12,,"True","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6081","baumannalexj",2020-05-12,,"True","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6087","dunods",2020-05-06,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6087","robertpiosik",2020-05-06,,"True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6091","ronny35",2020-05-06,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6091","derrickmehaffy",2020-05-06,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6091","lauriejim",2020-05-13,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6091","ronny35",2020-05-18,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6091","lauriejim",2020-05-23,,"True","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6091","soupette",2020-05-26,,"True","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6092","ronny35",2020-05-06,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6092","derrickmehaffy",2020-05-06,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6092","robertpiosik",2020-05-07,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6092","lauriejim",2020-05-13,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6092","ronny35",2020-05-18,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6092","lauriejim",2020-05-23,,"True","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6101","olivaxa2",2020-05-07,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6101","napserious",2020-05-07,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6101","olivaxa2",2020-05-07,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6101","napserious",2020-05-07,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6101","robertpiosik",2020-05-07,,"True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6101","filipesmedeiros",2020-05-07,,"True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6101","robertpiosik",2020-05-07,"[['👍'], [1]]","True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6101","olivaxa2",2020-05-07,,"True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6101","robertpiosik",2020-05-07,,"True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6102","olivaxa2",2020-05-07,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6102","robertpiosik",2020-05-07,,"True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6102","olivaxa2",2020-05-07,,"True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6102","BramDecuypere",2020-06-08,,"True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6103","filipesmedeiros",2020-05-07,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6103","robertpiosik",2020-05-07,,"True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6103","filipesmedeiros",2020-05-07,,"True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6103","lauriejim",2020-05-13,,"True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6103","filipesmedeiros",2020-05-13,,"True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6104","rj-coding",2020-05-07,"[['👍'], [2]]","False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6104","lauriejim",2020-05-13,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6104","alexandrebodin",2020-05-13,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6108","abanchev",2020-05-07,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6108","lauriejim",2020-05-13,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6108","alexandrebodin",2020-05-13,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6108","abanchev",2020-05-13,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6109","sanojsilva",2020-05-07,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6109","lauriejim",2020-05-15,,"True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6113","bdloner",2020-05-07,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6113","robertpiosik",2020-05-07,,"True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6113","bdloner",2020-05-08,,"True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6113","robertpiosik",2020-05-08,,"True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6113","bdloner",2020-05-08,,"True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6113","robertpiosik",2020-05-08,"[['👍'], [1]]","True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6113","bdloner",2020-05-08,,"True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6114","nbolution",2020-05-07,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6114","lauriejim",2020-05-18,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6116","LucasAndrad",2020-05-07,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6116","lauriejim",2020-05-18,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6116","obaidh",2020-06-02,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6117","pedrolaxe",2020-05-07,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6117","abdonrd",2020-05-08,,"True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6117","lauriejim",2020-05-18,"[['👍'], [1]]","True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6118","drbaileyii",2020-05-07,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6118","lauriejim",2020-05-18,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6120","abdonrd",2020-05-08,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6120","ramlez",2020-05-08,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6120","lauriejim",2020-05-18,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6120","abdonrd",2020-05-31,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6122","ramlez",2020-05-08,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6122","MattieBelt",2020-05-08,,"True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6122","ramlez",2020-05-10,,"True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6122","MattieBelt",2020-05-10,,"True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6125","marefati110",2020-05-08,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6125","MattieBelt",2020-05-08,"[['👍'], [1]]","True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6131","monkeymosher",2020-05-08,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6131","derrickmehaffy",2020-05-09,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6131","monkeymosher",2020-05-09,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6131","derrickmehaffy",2020-05-10,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6131","monkeymosher",2020-05-14,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6131","monkeymosher",2020-05-15,,"True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6135","danielgymnasium",2020-05-08,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6135","derrickmehaffy",2020-05-09,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6135","danielgymnasium",2020-05-09,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6135","derrickmehaffy",2020-07-20,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6135","bamne123",2020-05-12,,"True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6135","derrickmehaffy",2020-07-20,,"True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6137","bdloner",2020-05-09,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6137","robertpiosik",2020-05-09,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6137","bdloner",2020-05-09,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6137","robertpiosik",2020-05-09,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6137","bdloner",2020-05-13,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6137","robertpiosik",2020-05-13,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6137","lauriejim",2020-05-19,"[['👍', '🎉', '❤️', '🚀'], [4, 1, 1, 2]]","True","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6142","Industrial",2020-05-09,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6142","derrickmehaffy",2020-05-09,,"False","True"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6144","webcoderkz",2020-05-09,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6144","robertpiosik",2020-05-09,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6144","webcoderkz",2020-05-10,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6144","kierangilliam",2020-05-10,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6147","intelcoder",2020-05-09,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6147","robertpiosik",2020-05-09,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6147","intelcoder",2020-05-09,,"False","False"
"strapi/strapi","https://github.com/strapi/strapi/discussions/6148","Ryuk-hash",2020-05-09,,"False","True"
